Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
NBHC,National Bank Holdings,0.00,23.60,687938751.77,1.24,0.15,51359000.99,0.04,0.90,476154005.22,21.21,23630000.27,0.01,4202932.87,549772005.74,,0.12,0.05,124977000.33,0.96,Financial Services,Banks,A Bank holding Company,False
WASH,Washington Trust Bancorp,0.00,45.30,687018136.63,12.05,0.03,694296002.64,0.06,0.51,962870983.88,34.70,66908999.80,0.03,1916845.26,395326993.97,,0.35,0.07,126751998.84,0.98,Financial Services,Banks,Provides banking & financial services,False
IIIN,Insteel Industries,0.00,28.07,685077310.96,-16.58,0.00,,0.34,0.42,165693000.19,4.36,56422000.51,0.08,6308911.14,224566002.83,58872999.75,5.47,0.34,58872999.75,0.76,Basic Materials,Steel,Manufactures steel wire reinforcing products,False
EVC,Entravision Comms,0.00,5.90,683171288.97,-19.18,0.02,311045995.22,0.11,0.33,417611988.73,37.22,46468000.93,0.08,1804833.21,176886001.00,70320000.35,-0.84,0.11,70320000.35,0.68,Consumer Cyclical,Entertainment,A diversified media company,False
MRTN,Marten Transport,0.00,21.00,682076447.04,2.44,0.01,8748000.05,0.14,0.63,437273005.68,-2.31,59006999.49,-0.03,1469782.81,428699997.56,175000.00,-10.13,0.14,175000.00,0.95,Industrials,Transportation & Logistics,Temperature-sensitive truckload carrier,False
FFIC,Flushing Financial,0.00,22.89,679138408.28,-0.65,0.04,1360515021.21,0.05,0.78,1825256026.08,20.52,100690002.12,0.06,1113209.48,512620995.16,,0.15,0.06,47880000.94,0.97,Financial Services,Banks,A bank holding company,False
CIVI,Civitas Solutions,0.00,17.30,678017318.99,-3.94,0.00,645108991.77,0.08,0.22,767166968.58,52.99,63003000.51,0.09,1479707.42,141303999.19,19246000.18,-0.67,0.08,19246000.18,0.58,Healthcare,Health Care Providers,Provides health & human services,False
TRST,Trustco Bank,0.00,6.95,677801498.06,-0.57,0.04,179203996.96,0.11,0.66,572515989.77,-1.31,67119999.17,0.08,1296564.34,435607993.73,,-6.53,0.12,42296000.28,0.96,Financial Services,Banks,Provides banking services,False
MGPI,MGP Ingredients,0.00,39.80,676595773.68,-2.28,0.01,45466000.52,0.23,0.21,183247997.82,-73.72,41450999.85,-0.02,8596120.27,137781997.39,0.00,-1.54,0.23,0.00,0.93,Consumer Defensive,Consumer Packaged Goods,A producer of distillery and ingredient products,False
CHUBA,CommerceHub,0.00,14.33,674704902.86,-8.38,0.01,,0.02,0.05,22528000.11,114.33,367000.00,-0.11,1839598.59,29477000.44,6949000.14,-0.88,0.02,6949000.14,0.89,Technology,Application Software,Provides cloud-based technologies and services,False
HRTX,Heron Therapeutics,0.00,16.05,672842317.83,-1.47,0.20,2558000.02,9.12,0.09,-1543998.64,61.31,-129929002.12,-0.18,10383721.05,57841000.97,74643001.35,-0.74,84.15,61943000.08,0.52,Healthcare,Drug Manufacturers,A biotechnology company,False
CPLA,Capella Education,0.00,74.20,671156850.22,23.65,0.06,,1.17,0.24,104471994.83,10.84,69616998.66,0.07,5198536.36,200184997.04,140471001.78,5.99,0.67,95713000.43,0.97,Consumer Defensive,Education,An online postsecondary education services company,False
PLUS,ePlus,0.00,95.35,669707045.43,0.68,0.06,57393000.46,0.24,0.47,329061009.40,93.15,79713000.62,-0.02,5577348.47,319703006.46,48034999.10,0.02,0.24,48034999.10,0.92,Technology,Application Software,A technology solution providing company,False
LHCG,LHC Group,0.00,42.45,669495985.87,16.17,0.00,92627998.20,0.15,0.50,460425012.07,53.06,68028999.80,0.07,4950742.09,384315006.18,16518000.15,-0.20,0.15,16518000.15,0.90,Healthcare,Health Care Providers,Provides post-acute healthcare services,False
DEA,Easterly Government Props,0.00,18.57,668987588.62,0.54,0.05,280455996.93,0.01,0.82,810992989.90,10.23,10011999.84,-0.11,5384199.30,534240995.66,3703999.94,0.90,0.01,3703999.94,0.90,Real Estate,REITs,Develops commercial properties,False
EVA,Enviva Partners,0.00,28.90,668620934.10,6.84,0.07,211174002.21,0.10,0.45,515115005.71,-49.28,53362999.43,0.11,3113645.67,325336996.44,21395999.67,-1.62,0.10,21395999.67,1.00,Basic Materials,Forest Products,Produces utility-grade wood pellets,False
TLP,TransMontaigne Partners,0.00,38.56,665618626.28,-6.11,0.07,268000002.20,0.07,0.60,641968000.15,8.77,47813999.92,0.07,2391625.17,373996002.55,28000.00,3.70,0.07,28000.00,0.85,Energy,Oil & Gas - Midstream,A fuel terminaling and transportation company,False
NYMT,New York Mortgage Trust,0.00,6.22,659607263.51,7.61,0.15,7287281958.80,0.01,1.03,7922731178.09,-4.65,61657000.16,0.00,4769780.95,700731001.66,,-2.54,0.01,65282000.06,0.94,Real Estate,REITs,A real estate investment trust,False
ELNK,EarthLink Holdings,0.00,5.27,654067144.41,-13.89,0.04,471077004.26,0.08,0.04,422236995.20,49.03,34648999.22,0.10,3499833.13,27993000.32,76832999.53,-0.89,0.08,76832999.53,0.56,Communication Services,Communication Services,"Provides network, security & cloud solutions",False
TK,Teekay,0.00,6.29,654061078.41,-26.26,0.54,7273009861.24,0.06,1.68,7461245777.45,84.19,452080994.67,-0.28,10791869.83,893531991.33,705296013.43,-0.91,0.06,705296013.43,0.22,Energy,Oil & Gas - Integrated,Provides crude oil transportation services,False
SNOW,Intrawest Resorts,0.00,15.67,645073792.65,-5.43,0.09,576946996.72,0.12,0.34,671657007.49,-54.10,77640997.69,0.03,2233390.65,210990001.64,116280001.80,-1.29,0.12,116280001.80,0.88,Consumer Cyclical,Travel & Leisure,A mountain resort and adventure company,False
VSI,Vitamin Shoppe,0.00,23.20,644424804.53,-15.67,0.30,125412999.68,0.14,0.83,583183000.57,48.72,79376001.89,0.07,6352344.57,459793008.32,2023000.03,-0.52,0.14,2023000.03,0.68,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer of nutritional products,False
THR,Thermon Group Holdings,0.00,18.52,637094298.24,-4.98,0.00,87049998.68,0.09,0.50,311559993.13,16.09,27232999.73,0.05,2515375.66,301079994.80,76569999.98,0.15,0.09,76569999.98,0.88,Industrials,Industrial Products,Provider of engineered thermal solutions,False
WGO,Winnebago Industries,0.00,27.70,633885815.88,-0.68,0.02,,0.36,0.36,182776001.32,-3.70,65740999.84,0.04,7912685.13,268359003.66,85583000.27,-8.59,0.36,85583000.27,0.95,Consumer Cyclical,Autos,Manufactures recreational vehicles,False
KODK,Eastman Kodak,0.00,14.50,633712057.64,1.40,0.00,675999999.51,1.45,-0.11,95999996.64,6.29,139000001.41,-0.10,1336089.64,-66999999.19,513000000.62,1.31,1.45,513000000.62,0.84,Technology,Computer Hardware,Technology company providing imaging for business,False
DCOM,Dime Community Bancshares,0.00,16.70,633309923.68,0.85,0.03,952804999.23,0.10,0.87,1427225982.63,26.33,143548000.71,0.04,1720843.65,555290997.55,,-0.35,0.10,80870000.29,0.90,Financial Services,Banks,Savings & loan holding company,False
CASS,Cass Information Systems,0.00,55.58,632912651.25,2.47,0.03,,0.15,0.34,81085999.49,49.13,31939999.36,0.05,1167221.65,212311999.82,,0.15,0.39,131226000.58,0.95,Industrials,Business Services,Provides payment & information processing services,False
EFSC,Enterprise Financial,0.00,33.25,625565645.69,2.85,0.01,375828999.11,0.09,0.57,636447991.24,23.44,70282000.55,0.05,2546052.02,381098003.41,,0.43,0.11,120478998.17,0.99,Financial Services,Banks,A bank holding company,False
WCIC,WCI Communities,0.00,23.00,624747752.40,-2.38,0.00,255067002.58,0.07,0.83,676827001.79,25.58,56022999.94,-0.11,11851489.52,500748990.55,,-0.10,0.08,78988999.95,0.92,Consumer Cyclical,Homebuilding & Construction,A lifestyle community developer and homebuilder,False
LBAI,Lakeland Bancorp,0.00,14.30,623964766.30,4.84,0.03,398671006.75,0.06,0.72,715037004.03,-2.44,57400999.54,0.06,1376410.10,498722007.65,,-7.02,0.08,182356003.35,1.00,Financial Services,Banks,A bank holding company,False
BRSS,Global Brass and Copper,0.00,25.55,623802937.36,-14.26,0.01,316799999.09,0.28,0.15,344099990.11,13.93,95399997.96,0.09,3314090.08,82699999.26,55399999.36,0.85,0.28,55399999.36,0.83,Industrials,Industrial Products,Fabricator & processor of copper & brass products,False
UVSP,Univest Corp of Pennsylva,0.00,23.15,620328911.65,-1.70,0.04,398340997.25,0.03,0.60,862899991.60,11.21,25610999.65,0.05,1323624.37,509248994.85,,1.14,0.03,44690000.51,0.97,Unknown,Unknown,Provides banking services,False
TRNC,Tronc,0.00,11.40,614661305.33,-33.88,0.03,375570000.73,0.08,0.22,279480989.30,-12.65,21285000.54,0.10,4438165.15,91035999.16,187125002.46,-1.94,0.08,187125002.46,0.65,Consumer Cyclical,Publishing,A publishing company,False
CDR,Cedar Realty Trust,0.00,6.20,614453691.78,-7.60,0.03,694463988.60,0.04,0.72,1072076984.06,18.51,40116000.59,-0.01,2570209.00,382120995.92,4508000.06,-0.65,0.04,4508000.06,0.77,Real Estate,REITs,A real estate investment trust,False
MTRN,Materion,0.00,32.75,613194741.97,9.90,0.02,16579000.21,0.06,0.77,500723000.92,26.49,31523999.95,0.05,3543951.93,499950010.26,15806000.17,0.25,0.06,15806000.17,1.00,Basic Materials,Metals & Mining,Manufacturer of engineered materials,False
TG,Tredegar,0.00,18.10,611521162.60,-2.69,0.02,91749999.85,0.07,0.53,381311998.95,-0.43,26192000.33,0.06,1009702.23,317917997.66,28356000.58,-43.81,0.07,28356000.58,0.93,Consumer Cyclical,Autos,Manufactures plastic films & aluminum extrusions,False
TCBK,TriCo Bancshares,0.00,26.43,610953646.65,-0.41,0.02,75851999.81,0.13,0.79,242654008.59,34.56,70846000.86,0.07,1163538.75,481890008.32,,-0.22,0.29,315088000.08,0.90,Financial Services,Banks,A bank holding company,False
GPP,Green Plains Partners,0.00,18.60,610565751.33,-2.82,0.09,139914997.90,0.76,-0.11,71550000.52,-15.31,54149999.32,0.10,1311897.35,-67039999.49,1325000.02,-2.29,0.76,1325000.02,0.87,Energy,Oil & Gas - Midstream,Owns and operates ethanol and fuel storage tanks,False
NPK,National Presto Indus,0.00,85.60,609817252.35,1.37,0.01,,0.23,0.54,301593001.61,88.16,57080999.59,0.07,1894467.04,320610005.89,75298999.56,-0.02,0.19,19017000.18,0.90,Industrials,Aerospace & Defense,Manufactures defense products,False
CTS,CTS,0.00,17.65,609316668.04,-1.34,0.01,96000000.63,0.17,0.53,287834988.27,23.01,49950999.99,0.05,1170082.02,306267994.64,114433001.98,-0.23,0.17,114433001.98,0.90,Technology,Computer Hardware,Designs and manufactures electronic components,False
BKCC,BlackRock Capital,0.00,6.92,600748169.06,-13.50,0.16,321387253.40,0.06,1.21,922585605.45,34.38,55488611.38,0.25,2276339.21,608115661.87,,-0.77,0.06,6917318.91,0.68,Financial Services,Asset Management,Provides financing solutions to companies,False
UAN,CVR Partners,0.00,4.24,600399762.54,-15.03,0.17,624496993.39,0.04,1.33,1198651998.94,55.56,46097000.58,0.12,1800753.77,639450988.35,65296000.11,-0.91,0.04,65296000.11,0.44,Basic Materials,Agriculture,Produces & distributes nitrogen fertilizer product,False
CRY,Cryolife,0.00,17.20,599313007.44,1.90,0.00,71438000.33,0.10,0.36,221469006.37,-41.91,21552000.16,0.02,4601962.26,204162003.89,54874999.43,-1.41,0.10,54130999.98,0.93,Healthcare,Medical Devices,Develops & manufactures medical devices,False
MSFG,MainSource Financial,0.00,24.99,598970440.23,-2.76,0.03,300877001.04,0.06,0.76,682854991.31,19.01,46617999.66,0.02,1158495.94,459607999.51,,0.35,0.07,77630000.50,0.97,Financial Services,Banks,A bank holding company,False
CBZ,CBIZ,0.00,10.85,598043168.61,-1.18,0.01,237719997.92,0.09,0.82,711891998.14,7.22,63147999.84,0.09,1418824.81,474686002.45,514000.00,0.50,0.09,514000.00,0.93,Industrials,Business Services,"Provides business services, products & solutions",False
RRGB,Red Robin Gourmet Burgers,0.00,49.00,597143259.16,12.39,0.10,315847998.77,0.05,0.59,669152011.45,75.47,32899999.99,-0.07,8690192.22,368835006.55,15530999.84,-0.35,0.05,15530999.84,0.71,Consumer Cyclical,Restaurants,Operates casual dining restaurant,False
NOVT,Novanta,0.00,17.80,597058157.43,2.06,0.00,79631999.15,0.09,0.42,272092998.27,-10.35,25447000.38,0.06,1132788.75,257199994.68,64739000.78,-2.72,0.09,64739000.78,1.00,Technology,Computer Hardware,Designs & develops laser-based solutions,False
FLWS,1-800-Flowers.com,0.00,10.10,596152465.70,10.26,0.02,235799995.95,0.09,0.37,454766993.41,-5.99,42444000.49,0.04,1426312.52,225721996.27,6755000.10,-2.69,0.09,6755000.10,1.00,Consumer Cyclical,Retail - Apparel & Specialty,Provides floral and gift services,False
unknown,unknown,0.00,25.44,594522209.86,-15.96,0.09,474634005.82,0.11,0.16,416832009.32,36.52,39783000.81,0.33,11932975.38,77146001.15,188817001.66,-0.30,0.10,134948000.22,0.71,unknown,unknown,unknown,False
HEES,H&E Equipment Services,0.00,13.36,594344114.15,-15.18,0.08,839127016.25,0.12,0.29,971505014.68,42.15,114369998.86,-0.04,4233100.66,139411999.02,7033999.98,-0.66,0.12,7033999.98,0.66,Industrials,Consulting & Outsourcing,An integrated equipment services company,False
GABC,German American,0.00,40.86,593988058.08,7.16,0.02,279109999.57,0.07,0.53,581028006.92,17.60,45888999.77,0.07,1012654.31,340991006.84,,1.36,0.08,39073000.36,1.00,Financial Services,Banks,Provides banking services,False
unknown,unknown,0.00,16.05,590645757.37,-4.46,0.01,302067006.17,0.07,0.68,642950997.09,30.13,45120999.97,0.10,2917795.02,373066994.62,32182999.73,-0.46,0.07,32182999.73,0.75,unknown,unknown,unknown,False
FRAN,Francescas Holdings,0.00,16.08,585101333.65,-4.17,0.11,,0.87,0.16,73441998.47,2.68,63838000.21,0.07,14016303.60,99462999.22,26021000.34,5.00,0.87,26021000.34,0.82,Consumer Cyclical,Retail - Apparel & Specialty,Operates a chain of retail boutiques,False
RGS,Regis,0.00,12.33,579241756.17,-0.32,0.17,119854998.62,0.04,0.91,492341983.52,43.72,21053000.56,0.04,2349307.34,521017989.97,148531000.90,-0.72,0.04,148531000.90,0.71,Consumer Cyclical,Personal Services,Operates and franchises beauty salons,False
RYAM,Rayonier Advanced,0.00,12.26,578430035.17,-6.56,0.02,783452997.57,0.21,0.40,675632985.92,-15.18,140956000.76,0.29,9525355.84,211845997.92,319666005.63,-1.83,0.21,319666005.63,0.77,Basic Materials,Chemicals,Producer of cellulose specialties products,False
MSEX,Middlesex Water,0.00,35.04,573722344.36,4.66,0.02,150596998.56,0.11,0.38,364928991.73,-5.80,41248000.94,0.02,2268852.62,215784995.94,1453000.00,-7.18,0.11,1453000.00,0.81,Utilities,Utilities - Regulated,Provides water and wastewater services,False
MDCA,MDC Partners,0.00,3.55,573363094.78,-66.98,0.25,951446992.68,0.06,-3.08,351121979.92,86.18,20678999.80,-0.40,7852741.19,-578590007.15,21734999.56,-0.95,0.06,21734999.56,0.15,Consumer Cyclical,Advertising & Marketing Services,Provides marketing communications services,False
PDFS,PDF Solutions,0.00,19.92,569469622.97,12.10,0.01,,0.19,0.30,70416004.92,-76.72,13624000.10,-0.01,2480853.08,188950002.18,118533998.46,-1.26,0.19,118533998.46,1.00,Technology,Application Software,Provides infrastructure technologies and services,False
LRN,K12,0.00,11.19,569281393.34,-22.35,0.01,27752000.37,0.03,1.20,436408006.10,1.70,11701000.00,0.05,2218247.96,543743996.52,135087999.39,5.59,0.03,135087999.39,0.76,Consumer Defensive,Education,A technology-based education company,False
KFRC,Kforce,0.00,16.60,569011269.81,-16.29,0.13,104988001.50,0.27,0.29,233053001.51,55.30,63507999.17,0.08,2677732.37,128989997.64,924999.98,-0.69,0.27,924999.98,0.59,Industrials,Employment Services,Offers staffing services and solutions,False
KNOP,KNOT Offshore Partners,0.00,20.95,568084612.91,0.77,0.10,635208987.84,0.07,0.91,1125061000.95,-15.53,80955998.19,0.19,1455491.67,517233998.11,27382000.36,-2.48,0.07,27382000.36,1.00,Industrials,Transportation & Logistics,"Owns, operate and acquires shuttle tankers",False
KAI,Kadant,0.00,54.60,567855794.18,10.48,0.02,63517001.10,0.17,0.47,287274992.77,22.37,49322000.63,0.07,2788656.00,289232997.23,65475001.07,1.47,0.17,65475001.07,0.98,Industrials,Industrial Products,Supplies equipments for papermaking & recycling,False
AHT,Ashford Hospitality Trust,0.00,5.79,566481352.81,-1.20,0.18,3728645028.94,0.04,1.44,4216232065.73,18.72,181672998.92,-1.15,3583217.50,744008005.48,256420995.43,-0.67,0.04,256420995.43,0.81,Real Estate,REITs,Operates as a real estate investment trust,False
GSBC,Great Southern Bancorp,0.00,41.75,566193248.78,1.09,0.02,458532994.30,0.07,0.71,669050998.90,62.15,60865000.17,0.12,1128739.76,414222008.54,,-0.31,0.09,203704003.50,0.80,Financial Services,Banks,A bank holding company & financial holding company,False
ITG,Investment Technology Gr,0.00,15.76,564033990.56,-5.29,0.07,175461002.40,0.26,0.84,371319008.18,35.15,94538999.41,-0.26,3350128.46,433370006.73,241945004.75,-0.54,0.26,237511997.99,0.70,Financial Services,Brokers & Exchanges,An independent execution and research broker,False
ATW,Atwood Oceanics,0.00,7.16,563115064.64,-23.18,0.05,1374779996.36,0.10,6.95,4398325990.32,68.79,459143005.63,0.88,30776508.76,3222520058.48,198973998.51,-0.89,0.10,198973998.51,0.44,Energy,Oil & Gas - Drilling,An offshore drilling company,False
ACET,Aceto,0.00,17.31,563028138.92,-9.84,0.01,120172000.87,0.14,0.60,356852997.36,49.56,51275000.48,0.06,5485560.32,309823000.75,75051999.98,-0.65,0.14,73141999.04,0.61,Healthcare,Drug Manufacturers,Sells and distributes pharmaceutical products,False
AEPI,AEP Industries,0.00,111.40,559296416.55,2.48,0.01,210822004.29,0.30,0.20,261682997.94,83.18,77123000.27,0.10,8231208.31,114297998.39,63437000.54,0.35,0.30,63437000.54,0.99,Consumer Cyclical,Autos,Manufacturer of plastic packaging products,False
CTWS,Connecticut Water Service,0.00,51.59,558519475.01,4.31,0.02,214922995.99,0.06,0.40,444218983.97,4.65,28559999.71,-0.05,2057991.27,230438998.62,1143000.00,10.32,0.06,1143000.00,0.92,Utilities,Utilities - Regulated,A regulated public water utility company,False
REX,REX American Resources,0.00,80.62,557892782.37,-3.84,0.06,,0.17,0.60,184407998.87,43.95,30999999.75,0.06,9969425.90,319058995.83,134650997.54,0.83,0.17,134650997.54,0.93,Industrials,Conglomerates,A holding company,False
PDLI,PDL BioPharma,0.00,3.18,554561501.96,-3.34,0.08,234895004.76,0.38,1.42,877937003.98,22.47,298604000.05,0.19,4111012.32,749631992.28,189574998.98,-0.84,0.34,106589998.90,0.80,Healthcare,Biotechnology,Engaged in humanization of monoclonal antibodies,False
VRA,Vera Bradley,0.00,13.42,554270539.20,-7.70,0.06,,0.28,0.57,223050993.48,0.65,54366999.92,0.07,3942152.30,278506996.81,85507000.33,19.75,0.24,55455999.23,0.66,Consumer Cyclical,Manufacturing - Apparel & Furniture,A fashion luggage designer for women,False
IQNT,Inteliquent,0.00,22.85,552523829.48,37.32,0.03,,0.80,0.26,69947001.73,6.03,55727000.38,0.04,7748603.64,189830003.53,119883000.56,2.89,0.80,119883000.56,1.00,Communication Services,Communication Services,Provides voice telecommunication services,False
DLNG,Dynagas LNG Partners,0.00,13.15,549385208.06,-16.08,0.13,731691999.85,0.09,0.79,1042955011.20,19.15,96805000.69,-0.49,1926624.50,368510996.40,57248000.27,-0.23,0.09,57248000.27,0.82,Industrials,Transportation & Logistics,Provides seaborne transportation services,False
UTL,Unitil,0.00,42.88,548891929.46,14.53,0.03,400999997.99,0.09,0.48,683499984.62,20.75,62500000.38,-0.07,1482300.62,286900004.75,4399999.97,1.14,0.09,4399999.97,0.96,Utilities,Utilities - Regulated,Distributes electricity and natural gas,False
RTEC,Rudolph Technologies,0.00,17.95,548881497.27,0.62,0.03,59884999.88,0.28,0.52,280225998.78,-8.02,51215000.26,0.04,4299107.35,286779995.59,163099997.09,-3.24,0.18,66438999.04,0.98,Technology,Computer Hardware,Develops and supports defect inspection systems,False
GLP,Global Partners,0.00,15.15,548688389.13,-3.81,0.12,734570991.62,0.05,0.92,1338523014.99,61.67,72185999.72,-0.02,1618212.94,612546007.14,8593999.83,-0.72,0.05,8593999.83,0.54,Energy,Oil & Gas - Midstream,A wholesale distributor of gasoline,False
MERC,Mercer International,0.00,8.35,547959340.61,0.72,0.06,647197002.44,0.13,0.78,925113991.00,32.09,118869998.36,0.15,1122902.76,419317996.29,141400997.49,-0.73,0.13,141400997.49,0.77,Basic Materials,Forest Products,Kraft pulp producer,False
EFC,Ellington Financial,0.00,15.98,544237718.80,-0.56,0.15,30771000.31,0.06,1.29,507055978.31,26.86,40192999.94,0.72,1227793.15,655902987.25,,-0.33,0.08,179617997.75,0.88,Financial Services,Banks,Acquires and manages mortgage-related assets,False
HZO,MarineMax,0.00,15.65,541644783.67,-24.18,0.03,166550000.25,0.09,0.75,440438000.60,14.09,40251999.83,0.02,4333483.81,312472999.09,38584999.91,0.11,0.09,38584999.91,0.73,Consumer Cyclical,Retail - Apparel & Specialty,A recreational boat dealer,False
RECN,Resources Connection,0.00,15.15,541513020.42,15.21,0.07,,0.21,0.63,251081997.76,30.94,51303999.57,0.06,3119064.09,344019000.99,102921000.01,-0.50,0.20,92937000.00,0.82,Industrials,Employment Services,Provides consulting and business support services,False
IMOS,ChipMOS TECHNOLOGIES,0.00,19.10,540340839.78,-1.55,0.01,300400003.92,0.19,0.76,295300019.51,14.50,55005313.89,-0.00,1906470.15,397500008.02,402599999.21,0.33,0.19,402599999.21,0.93,Technology,Semiconductors,Provides semiconductor testing & assembly services,False
GTS,Triple-S Management,0.00,19.82,538902629.88,-7.12,0.06,35597000.05,0.03,1.81,738957014.63,41.45,22823000.08,0.27,2060286.17,868883012.32,165522997.45,-0.52,0.03,165522997.45,0.72,Financial Services,Insurance,Engaged in the managed care industry,False
BMTC,Bryn Mawr Bank,0.00,31.45,538493424.11,-0.70,0.03,284354999.94,0.05,0.71,613790989.12,26.62,30481000.20,0.07,1088336.15,378458998.49,,0.21,0.05,49023000.23,0.97,Financial Services,Banks,Provides banking services,False
HFWA,Heritage Financial,0.00,18.45,537984574.45,1.26,0.03,37343999.39,0.10,0.89,415134993.84,24.56,51605999.60,0.10,1202056.96,496012001.28,,-0.23,0.12,118221002.43,0.94,Financial Services,Banks,A bank holding company,False
ALDW,Alon USA Partners,0.00,8.10,537048695.66,-3.92,0.17,291485999.81,0.21,0.22,199691000.31,77.26,42659999.28,0.08,2371691.49,111967998.79,203763001.27,-0.87,0.21,203763001.27,0.31,Energy,Oil & Gas - Refining & Marketing,Operates a crude oil refinery,False
PNNT,Pennant Park Investment,0.00,7.27,534377478.86,-4.59,0.20,614381939.19,0.06,1.23,1212063636.55,3.56,75488401.51,-0.01,2452127.03,635554518.31,37872853.46,1.36,0.06,37872853.46,0.89,Financial Services,Asset Management,An investment company,False
RPXC,RPX,0.00,9.60,529795330.19,-7.25,0.14,95734000.36,0.10,1.03,493049012.58,40.98,40482000.40,0.06,2230977.52,484483001.39,182707000.87,-0.77,0.08,87167999.25,0.69,Industrials,Business Services,Provides risk management solutions,False
UFI,Unifi,0.00,27.23,529032064.85,-7.48,0.00,129553999.86,0.10,0.68,443979009.01,40.21,45084999.98,0.03,1897838.09,335346003.97,20921000.21,-0.32,0.10,20921000.21,0.89,Consumer Cyclical,Homebuilding & Construction,Processes & sells yarns,False
PGTI,PGT,0.00,9.90,522253453.50,-7.48,0.01,247201996.17,0.16,0.26,344969991.85,22.21,56668999.80,0.05,4214311.32,127671998.12,29904000.62,-0.55,0.16,29904000.62,0.79,Basic Materials,Building Materials,Manufactures impact-resistant windows and doors,False
OME,Omega Protein,0.00,22.40,521269557.29,-3.90,0.00,5022999.99,0.17,0.66,302145997.65,20.72,52116001.49,0.11,5044845.94,331358000.00,34234999.78,0.08,0.17,34234999.78,0.87,Consumer Defensive,Consumer Packaged Goods,A nutritional ingredient company,False
FLIC,First of Long Island,0.00,32.90,519462565.80,1.86,0.03,480733995.37,0.05,0.59,742249987.93,21.71,38615000.29,0.06,1187036.92,310373996.40,,0.55,0.05,48858000.42,0.99,Financial Services,Banks,A bank holding company,False
CASH,Meta Financial Group,0.00,73.75,516648237.06,11.09,0.01,1187577978.31,0.03,0.53,748723005.94,13.49,38821000.56,0.08,3716680.86,334975005.36,,4.50,0.05,773829991.34,0.99,Financial Services,Banks,A unitary savings and loan holding company,False
SXC,SunCoke Energy,0.00,10.29,514719816.77,31.42,0.02,864499987.84,0.07,0.44,1051999972.70,-117.87,74099998.70,0.24,5652914.01,292799995.58,105300001.70,-1.09,0.07,105300001.70,0.96,Basic Materials,Coal,An independent producer of metallurgical coke,False
SRI,Stoneridge,0.00,14.84,512309039.41,-18.19,0.00,105164999.93,0.23,0.32,185521997.09,5.32,42239000.06,0.12,3730701.15,130916999.08,50560000.58,1.79,0.23,50560000.58,0.78,Consumer Cyclical,Autos,Designers & manufacturers of electronic components,False
SCLN,SciClone Pharmaceuticals,0.00,9.15,511878576.74,-9.50,0.02,,0.54,0.42,75400001.76,14.43,40662000.69,0.07,3938825.70,193009001.76,117609001.02,-0.37,0.54,117609001.02,0.62,Healthcare,Drug Manufacturers,A specialty pharmaceutical company,False
XOXO,XO Group,0.00,16.50,511182663.06,-13.88,0.01,,0.25,0.39,70270999.44,18.17,17195000.15,0.06,1605414.38,170341001.37,100070000.47,-0.09,0.25,100070000.47,0.83,Consumer Cyclical,Retail - Apparel & Specialty,A lifestage media company,False
GNCMA,General Communication,0.00,15.80,510372490.10,9.04,0.10,1394173011.33,0.06,0.11,1362790055.69,41.90,86711998.52,0.02,2510232.26,61239000.60,92622000.38,-0.62,0.06,92622000.38,0.73,Communication Services,Communication Services,Provides communication services,False
CSWI,CSW Industrials,0.00,29.80,508350842.18,-5.70,0.00,84541999.64,0.13,0.56,325575001.74,48.40,40606999.87,0.05,1904202.52,262742997.14,21710000.31,-0.38,0.13,21710000.31,0.77,Industrials,Industrial Products,Manufactures and sells industrial products,False
unknown,unknown,0.00,23.05,507372437.18,-0.95,0.06,439877006.16,0.15,0.43,595163019.16,45.62,90448000.85,-0.13,3355674.53,202501999.71,47216000.49,-0.49,0.15,47216000.49,0.74,unknown,unknown,unknown,False
ANW,Aegean Marine Petroleum,0.00,8.15,506958519.57,-18.09,0.01,758596010.57,0.07,1.57,1280252029.13,3.80,88998000.02,0.20,3768134.33,649407004.57,127750999.47,1.17,0.07,127750999.47,0.76,Energy,Oil & Gas - Integrated,A marine fuel logistics company,False
SCVL,Shoe Carnival,0.00,25.23,501802412.84,-6.03,0.10,,0.16,0.69,286915003.46,1.43,45671001.33,0.11,4629149.43,328463998.33,41549000.20,16.80,0.16,41549000.20,0.84,Consumer Cyclical,Retail - Apparel & Specialty,A family footwear retailer,False
BDGE,Bridge Bancorp,0.00,27.75,499486909.24,-2.32,0.03,363312003.08,0.07,0.75,661165004.91,39.23,52443999.02,0.08,1815242.39,362601996.90,,-0.27,0.08,64749001.20,0.87,Financial Services,Banks,Provides banking services,False
SQBG,Sequential Brands Group,0.00,4.47,498026333.48,-43.77,0.00,649170996.86,0.05,1.62,1087125974.19,64.34,50416000.72,-0.03,1528131.68,457865996.96,26581999.81,-0.93,0.05,19911000.10,0.43,Consumer Cyclical,Manufacturing - Apparel & Furniture,An apparel licensing & brand management company,False
OCFC,OceanFirst Financial,0.00,20.84,497673478.96,8.49,0.03,307544993.68,0.05,0.76,413205984.55,14.62,34169000.88,0.07,1911235.82,417244001.58,,0.46,0.08,311583006.35,0.99,Financial Services,Banks,A holding company,False
