Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
ARR,ARMOUR Residential REIT,0,23.22,827291823.79,5.45,0.14,,0.22,1.43,818484016.63,12.23,181869996.19,-0.13,8298621.97,1220309017.44,401824995.45,1.2,0.22,401824995.45,1,Real Estate,REITs,Manages residential mortgage backed securities,False
GTY,Getty Realty,0,23.04,807643492.84,4.3,0.04,298356004.47,0.07,0.54,708004006.87,-17.62,49425000.49,0.06,3862691.27,419834995.82,10186999.87,-2.36,0.07,10186999.87,0.95,Real Estate,REITs,A real estate investment trust,False
HIFR,InfraREIT,0,16.7,793887501.88,0.24,0.06,811724007.98,0.07,0.93,1479548002.96,42.45,101203001.61,-0.18,3634561.34,678853000.38,11029000.03,-0.58,0.07,11029000.03,0.76,Real Estate,REITs,A REIT that owns T&D assets,False
RMAX,RE/MAX Holdings,0,46.45,772528621.42,11.47,0.01,186607999.81,0.14,0.56,547004016.77,35.88,74777999.56,0.08,2914549.32,462377004.06,101980997.88,0.31,0.14,101980997.88,0.98,Real Estate,Real Estate Services,Operates as a franchiser of real estate services,False
HT,Hersha Hospitality,0,17.75,764539618.73,-2.69,0.19,659838997.37,0.06,1.02,1282018024.54,45.74,74694998.1,-0.27,7294235.76,758139001.53,135959997.24,-0.59,0.06,135959997.24,0.72,Real Estate,REITs,Invests in institutional grade hotels,False
STAR,iStar,0,11.07,763722985.43,4.14,0.19,3749873057.08,0,1.3,4227477032.29,20.92,6454999.62,-0.15,4587256.23,1025114007.63,,-0.47,0,547509989.37,0.84,Real Estate,REITs,"Finance, invests & develops real estate projects",False
NSA,National Storage,0,20.25,748769808.59,4.27,0.04,722621993.54,0.05,0.58,1154295983.93,-17.23,51776000.97,-0.2,7399485.24,443147995.85,11473999.91,-2.22,0.05,11473999.91,0.9,Real Estate,REITs,A real estate investment trust,False
CLDT,Chatham Lodging,0,17.55,738324905.41,-2.5,0.07,584234990.97,0.05,1.02,1257057973.28,40.85,57945999.33,0.34,3937310.41,686288987.79,13466000,-0.54,0.05,13466000,0.72,Real Estate,REITs,Invest in upscale extended-stay hotels,False
DEA,Easterly Government Props,0,18.57,668987588.62,0.54,0.05,280455996.93,0.01,0.82,810992989.9,10.23,10011999.84,-0.11,5384199.3,534240995.66,3703999.94,0.9,0.01,3703999.94,0.9,Real Estate,REITs,Develops commercial properties,False
NYMT,New York Mortgage Trust,0,6.22,659607263.51,7.61,0.15,7287281958.8,0.01,1.03,7922731178.09,-4.65,61657000.16,0,4769780.95,700731001.66,,-2.54,0.01,65282000.06,0.94,Real Estate,REITs,A real estate investment trust,False
CDR,Cedar Realty Trust,0,6.2,614453691.78,-7.6,0.03,694463988.6,0.04,0.72,1072076984.06,18.51,40116000.59,-0.01,2570209,382120995.92,4508000.06,-0.65,0.04,4508000.06,0.77,Real Estate,REITs,A real estate investment trust,False
AHT,Ashford Hospitality Trust,0,5.79,566481352.81,-1.2,0.18,3728645028.94,0.04,1.44,4216232065.73,18.72,181672998.92,-1.15,3583217.5,744008005.48,256420995.43,-0.67,0.04,256420995.43,0.81,Real Estate,REITs,Operates as a real estate investment trust,False
ANH,Anworth Mortgage Asset,0,5.01,472020869.89,5.25,0.12,37380000.35,0.06,1.26,622533997.09,-1.81,39619002.08,0,2636503.26,602251009.34,,-4.09,0.06,17097000.12,0.97,Real Estate,REITs,A real estate investment trust,False
AHH,Armada Hoffler Properties,0,13.48,448926346.89,6.65,0.05,513992998.53,0.03,0.22,800070983.73,-13.33,26221000.33,-0.3,3840728.42,309968005.79,23889999.87,-2.06,0.03,23889999.87,0.89,Real Estate,REITs,A real estate development company,False
GOOD,Gladstone Commercial,0,17.22,438611186.88,-0.92,0.09,516186005.13,0.05,0.55,733352022.49,7.4,33813999.87,-0.04,2632461.18,225913000.29,15919000.19,1.53,0.05,8746999.97,0.9,Real Estate,REITs,A real estate investment trust,False
XIN,Xinyuan Real Estate Co,0,5.33,421599632.4,-11.76,0.13,1998443800.35,0.05,2.6,2505291542.41,-43.55,113721817.31,0.61,2141560.86,923677050.14,449227544.16,-1.13,0.05,416829322.32,0.76,Real Estate,Real Estate Services,A real estate developer & property manager,False
OLP,One Liberty Properties,0,23.34,419515852.91,0.91,0.07,376776997.46,0.05,0.65,605540001.47,21.82,31891999.77,-0.15,1113796.64,264320000.14,35557000.39,0.14,0.05,35557000.39,0.91,Real Estate,REITs,Owns & manages diversified portfolio properties,False
NXRT,NexPoint Residential Trst,0,18.57,418104696.53,4.33,0.04,652325011.6,0.02,0.58,850997022.22,-23.95,19596902.62,-0.22,2663406.14,227222004.43,28550000.38,-1.81,0.02,28550000.38,0.87,Real Estate,REITs,A real estate investment trust,False
RSO,Resource Capital,0,12.35,399231813.64,1.56,0.22,1575219028.52,0.02,2.02,2287601063.32,9.18,34731999.86,0,1791774,777549016.03,,0.55,0.02,65166998.96,0.9,Real Estate,REITs,A real estate finance company,False
WSR,Whitestone,0,12.83,396805364.38,1.34,0.09,549671000.21,0.03,0.67,791150017.75,6.71,25083000.29,-0.12,2278425.09,250264995.03,9241999.86,1.08,0.03,8785999.93,0.79,Real Estate,REITs,Owns and operates commercial properties,False
AHP,Ashford Hospitality Prime,0,12.49,361584037.59,-11.1,0.11,766029995.24,0.04,0.95,946515992.97,27.35,38601999.08,-0.32,2626480.58,309110999.29,128625001.87,-0.53,0.04,128625001.87,0.78,Real Estate,REITs,A real estate investment trust,False
UMH,UMH Properties,0,12.23,330049732.99,6.53,0.06,331907205.76,0.04,0.36,443004946.8,-14.51,13058943.02,-0.1,1097762.35,120688276.27,113507038.36,-1.89,0.03,9590541.05,0.96,Real Estate,REITs,Owns and operates manufactured home communities,False
APTS,Preferred Apartment,0,13,327141999.97,6.91,0.06,1276589552.19,0.01,2.44,2049548915.03,-3.7,26603626.93,-2.64,2449616.62,783421718.61,10462383.89,-4.72,0.01,10462383.89,0.85,Real Estate,REITs,Acquire and operate multifamily properties in U.S.,False
RAS,RAIT Financial Trust,0,2.61,311593114.05,-13.29,0.14,1975862977.84,0.01,1.53,2301566968.59,46.84,16680000.69,0.43,1542338.85,361722999.04,,-0.93,0.01,36018999.37,0.56,Real Estate,REITs,A real estate investment trust,False
CHCT,Community Healthcare,0,22.74,283010828.09,4.84,0.07,0,0.01,0.69,190547002.75,-0.25,1561999.99,-0.4,1519336.22,201467001.11,10919999.97,-98.86,0.01,10919999.97,0.97,Real Estate,REITs,A healthcare real estate company,False
LMRK,Landmark Infrastructure,0,14.8,268497019.34,-14.15,0.09,291539404.59,0.04,0.58,481523513.28,16.13,19542946.61,-0.32,1085390.6,193330880.39,3346769,0,0.04,3346769,0.8,Real Estate,Real Estate Services,Owns & manages real property interests,False
ORC,Orchid Island Capital,0,10.82,237404620.45,7.66,0.16,0,0.1,1.04,183536003.13,-12.27,30207000.29,0.18,3478988.37,294396000.49,,-2.02,0.17,110859998.97,0.97,Real Estate,REITs,A specialty finance company,False
FPI,Farmland Partners,0,10.28,157220691.1,-2,0.05,302393005.9,0.02,0.87,410704014.5,13.12,9593009.12,-1.06,1559016.81,125695998.12,17384999.77,-0.18,0.02,17384999.77,0.86,Real Estate,REITs,An internally managed real estate company,False
AAPL,Apple,0,111.06,609163486529.94,-4.51,0.07,87032001731,0.41,0.22,194797002476.43,115.95,60023999917.99,0.09,3942168593.76,128249002132.18,67155000072.65,-0.02,0.31,20484000076.7,0.93,Technology,Computer Hardware,Designs and develops hardware and software systems,False
GOOGL,Alphabet,0,811.98,552609371893.45,0.3,0.01,3938000070.58,0.41,0.24,128635002231.52,804.9,22456999936.96,0.04,1215350927.45,134103000781.74,83055999197.25,0.01,0.18,9405999858.15,0.97,Technology,Online Media,Offers online advertising services,False
MSFT,Microsoft,0,60.47,448848897414.11,5.74,0.06,74690001112.58,2.41,0.15,131134004467.36,47.46,19614000366.99,0.06,1446942874.05,70372001200.19,136932002561.31,0.3,0.15,13928000042.95,0.99,Technology,Application Software,Offers software and hardware products and services,False
INTC,Intel,0,34.74,178595248484.51,-6.79,0.04,27615999572.9,0.17,0.38,85979000467.02,30.13,12646999912.88,0.06,770758793.76,63115000091.85,17769000230.59,0.19,0.15,4752000064.3,0.91,Technology,Semiconductors,A semiconductor chip maker,False
ORCL,Oracle,0,39.13,161266670058.28,2.95,0.07,54056000822.43,0.38,0.3,73274000297.21,41.11,12591000211.77,0.08,449935265.55,47832000235.62,68396001226.47,-0.03,0.17,28613999969.85,0.94,Technology,Application Software,An enterprise software company,False
CSCO,Cisco Systems,0,31,159055303665.81,-0.13,0.05,28643000040.89,0.48,0.41,84598001294.84,20.21,12659999723.7,0.08,645535826.56,63586001091.7,65755999065.94,0.58,0.15,7631000134.61,0.97,Technology,Communication Equipment,Manufactures IP based networking products,False
IBM,IBM,0,155.17,151835853509.21,0.25,0.06,42482999889.18,0.25,0.12,50454000412.11,140.63,12595999919.09,0.1,529703634.41,17010000118.15,9967999873.1,0.14,0.25,9038999981.77,0.95,Technology,Application Software,An information technology company,False
QCOM,Qualcomm,0,68.27,100944913905.13,3.3,0.06,11756999959.84,0.26,0.32,37589000777.62,37.66,6495999913.31,0.07,622605743.69,31778000375.64,18647999751.05,0.87,0.17,5945999879.24,0.97,Technology,Semiconductors,Develops digital communication technology,False
ACN,Accenture,0,119.81,78766482993.43,2.43,0.04,27229999.67,1.8,0.09,2676883067.46,105.78,4810444986.52,0.05,278799105.45,7555262137.94,4908483941.36,0.15,1.8,4905609090.06,0.98,Technology,Application Software,A management consulting & outsourcing company,False
TXN,Texas Instruments,0,69.83,70405262101.11,1.56,0.05,3610999993.67,0.43,0.15,12527999961.95,47.39,4621999987.4,0.05,327894442.81,10286000114.54,3137000020.99,0.51,0.37,1369000017.63,0.97,Technology,Semiconductors,Designs and makes semiconductors,False
ADBE,Adobe Systems,0,108.39,53969021194.04,0.95,0.01,1916591004.62,0.28,0.14,8426865106.08,88.33,1311756015.08,0.03,233186523.5,7277946128.69,4446398016.78,0.23,0.16,767672008.6,0.98,Technology,Application Software,Provides software for consumers and professionals,False
HPE,Hewlett Packard,0,23.24,37890973464.82,5.73,0.01,16265000101.3,0.09,0.84,37948000331.67,-38.04,3491999949.29,-0.01,226128804.22,32426000427.16,10742999776.93,-1.62,0.09,10742999776.93,1,Technology,Communication Equipment,Provides IT solutions,False
NVDA,NVIDIA,0,71.16,36658200434.59,7.61,0.02,1435999995.67,1.02,0.12,5489999944.16,-59.8,1058999983.71,0.03,624060788.56,4479999949.78,4878999973.6,-2.2,0.19,426000005.47,0.99,Technology,Semiconductors,A visual computing company,False
ATVI,Activision Blizzard,0,41.01,32846991221.45,-4.41,0.01,6362000095.04,0.11,0.29,11151000001.68,19.89,1237000021.98,0.07,362228969.21,8817999963.2,4028999976.08,1.08,0.11,4028999976.08,0.9,Technology,Application Software,Develops and publishes video games,False
AMAT,Applied Materials,0,29.51,32588950364.88,3.04,0.09,3343000007.86,0.26,0.21,7334000133.66,-46.56,1797999977.86,0.06,385927039.95,6819000132.44,3266000062.54,-1.64,0.25,2828000038.19,0.97,Technology,Semiconductors,Manufactures equipment for semiconductor industry,False
VMW,VMware,0,77.46,31130345020.13,5.53,0.04,1500000003.9,0.97,0.26,6980000078.79,49.3,1343000037.75,0.07,181667679.88,8134000116.99,8253999846.06,0.57,0.19,2654000017.3,0.99,Technology,Application Software,Provides virtualization infrastructure solutions,False
CTSH,Cognizant Tech Solns,0,54.89,28957243321.91,10.02,0.01,908800005.26,0.36,0.31,9087200121.27,74.28,2241099963.81,0.04,299182732.5,9862900025.91,4481199998.13,-0.26,0.25,1684500017.66,0.81,Technology,Application Software,"Provides IT, and consulting services",False
INTU,Intuit,0,108.35,28375764600.01,1.27,0.09,1000000005.25,1.15,0.04,1523000023.79,98.77,1242000045.08,0.03,145896836.07,1160999995.36,1080000010.93,0.11,0.82,637999992,0.93,Technology,Application Software,Provides financial management solutions,False
EA,Electronic Arts,0,81.49,25685320717.31,-2.26,0.04,989999984.46,0.76,0.15,2851999837.46,66.44,1015999989.68,0.04,250038843.2,3607999947.91,3266000062.54,0.23,0.36,1746000029.47,0.95,Technology,Application Software,Creates entertainment software,False
GLW,Corning,0,23.16,24522145141.41,-2.03,0.26,3923000059.03,0.07,0.7,14522999720.13,-0.16,1046000011.34,0.03,211952304.77,15420999888.44,4820999952.6,-146.5,0.07,4820999952.6,0.97,Technology,Computer Hardware,Provides high-performance glass for LCD's,False
TEL,TE Connectivity,0,65.35,22890304407.52,4.14,0.16,4070000006.64,0.16,0.36,11907999728.11,65.58,1902000021.7,0.05,86432597.37,8484999832.14,647000006.09,0.02,0.16,647000006.09,0.97,Technology,Computer Hardware,Provides engineered electronic components,False
CERN,Cerner,0,52.65,20853546935.34,-13.31,0.02,572538990.95,0.22,0.24,4419076898.09,63.86,926118987.89,0.02,119807404.87,4278034972.58,692682009.96,-0.18,0.21,431497005.94,0.78,Technology,Application Software,A supplier of health care information technology,False
APH,Amphenol,0,66.81,20042397134.44,4.39,0.02,2972500060.32,0.2,0.18,5826899929.01,44.09,1155000011.87,0.04,85411702.8,3707999932.13,1016899981.07,0.53,0.2,853600004.44,1,Technology,Computer Hardware,Manufactures electrical and fiber optic connectors,False
ADI,Analog Devices,0,64.85,19816712003.38,4.43,0.05,1731758029.86,0.27,0.25,5611420916.44,56.71,779760991.72,0.04,150523555.95,4983332907.45,3803434070.67,0.17,0.14,1103669984.34,0.99,Technology,Semiconductors,Designs signal processing integrated circuits,False
MU,Micron Technology,0,17.41,18462583558.49,3.26,0.01,9909999811.98,0.01,0.67,17591999773.92,5.41,167999998.03,-0.15,427040384.32,12080000158.89,4398000036.76,2.22,0.01,4398000036.76,0.97,Technology,Semiconductors,Manufacturer of semiconductor devices,False
FTV,Fortive,0,52.65,17589873052.04,6.97,0,3509100040.59,0.23,0.14,5340299943.91,152.65,1246400006.38,0.06,69089022.39,2555999971.86,724799994.74,-0.66,0.23,724799994.74,0.98,Technology,Computer Hardware,A diversified industrial growth company,False
WDC,Western Digital,0,57.26,16620953075.23,1.13,0.04,13133000192.34,0.02,0.69,19830999738.32,67.2,391000000.57,0.1,252756881.82,10774999889.45,4325000010.88,-0.12,0.02,4076999943.49,0.89,Technology,Computer Hardware,"Develops, manufactures & sells hard drives",False
SYMC,Symantec,0,24.71,15451273941.66,-1.4,0.12,7176000110.68,0.07,0.25,5428000052.24,0.97,368000000.98,-0.04,213274637.93,3861999981.14,5618999899.03,24.9,0.07,5610000091.6,0.97,Technology,Application Software,Provides security software,False
LRCX,Lam Research,0,99.12,15178225479.55,-0.47,0.01,4331177975.32,0.32,0.38,4654359976.99,69.42,1054775018.15,0.07,254553703.04,6184883127.66,7214475897.02,0.45,0.23,5861701059.74,0.97,Technology,Semiconductors,Supplier of wafer fabrication equipment & services,False
RHT,Red Hat,0,76.67,14638000826.91,-0.1,0.03,734699984.82,0.42,0.1,1082526968.78,81.78,297895999.96,0.05,114696136.78,1318395995.38,1335696974.74,-0.06,0.28,970568987.6,0.92,Technology,Application Software,Provides open source software solutions,False
SWKS,Skyworks Solutions,0,77.33,14275950185.43,-2.64,0.05,,0.46,0.24,2457599965.13,81.11,1118699987.42,0.04,209710264.06,3541399982.89,1083800011.06,-0.03,0.46,1083800011.06,0.88,Technology,Semiconductors,Innovator of mixed signal semiconductors,False
LLTC,Linear Technology,0,59.85,14213072801.57,1.25,0.03,,2.2,0.12,287455025.25,24.23,632936999.66,0.04,129633782.97,1808601020.75,1521145994.1,1.52,2.2,1521145994.1,0.96,Technology,Semiconductors,Manufactures & markets integrated circuits,False
CA,CA,0,31.56,13858821798.21,-2.56,0.09,1949999997.97,0.25,0.42,4893999911.86,14.93,1223000018.8,0.07,73064994.6,5528999934.13,2584999963.76,1.18,0.25,2584999963.76,0.91,Technology,Application Software,Provides enterprise IT software & solution,False
XLNX,Xilinx,0,51.7,13774218355.69,1.39,0.06,1586105971.4,0.97,0.2,3520763005.94,41.84,701221992.97,0.06,121674087.79,2625147015.94,3489828011.22,0.27,0.2,690490011.7,0.95,Technology,Semiconductors,Designs & develops circuits,False
CHKP,Check Point Software Tech,0,83.4,13574107020.68,8.84,0.07,,0.38,0.24,3233218972.69,82.35,849849998.92,0.07,113248694.48,3457546030.28,1230229013.73,0.01,0.26,224327003.15,0.93,Technology,Application Software,Provides software and hardware products,False
MCHP,Microchip Technology,0,63.96,13378023947.17,7.15,0.02,3336503965.13,0.03,0.18,5267261095.27,28.34,171921995.81,0.05,117229776.2,2532549031.2,601791999.25,1.31,0.03,601791999.25,1,Technology,Semiconductors,Develops semiconductor products,False
MSI,Motorola Solutions,0,78.56,12717831619.94,6.88,0.08,5049000062.32,0.39,-0.05,2703000052.65,63.61,1054000000.15,0.06,87759299.86,-659000000.19,1687000011.64,0.26,0.39,1687000011.64,1,Technology,Communication Equipment,Provides communication infrastructure & devices,False
AYI,Acuity Brands,0,231.11,11612520906.39,-3.74,0,355200007.06,0.3,0.16,1601800021.33,222.2,475199997.37,0.03,97989041.44,1659799989.97,413200004.3,0.04,0.3,413200004.3,0.83,Technology,Computer Hardware,Provides lighting solutions and components,False
STX,Seagate Technology,0,34.49,11511385728.28,-1.74,0.09,4091999919.79,0.14,0.15,4126999880.98,40.1,580000002.57,0.09,159582814.57,1523999980.48,1493999975.54,-0.08,0.14,1489000010.95,0.9,Technology,Computer Hardware,Provides electronic data storage solutions,False
HRS,Harris,0,97.46,11379815867.23,6.9,0.02,4486000048.74,0.11,0.25,7255000091.18,74.17,788000018.9,0.06,60970261.71,3053000062.42,284000004.4,0.34,0.11,284000004.4,1,Technology,Communication Equipment,Develops and sells technology-based solutions,False
MXIM,Maxim Integrated Products,0,39.7,11320604943.96,4.31,0.06,1240472975.84,0.51,0.19,1283635955.07,39.19,561686989.92,0.06,79548982.46,2135236040.25,2267514004.87,0.04,0.44,2092073041.5,0.96,Technology,Semiconductors,Manufactures linear & mixed integrated circuits,False
KLAC,KLA-Tencor,0,75.53,10874411703.16,4.34,0.03,3018566990.83,0.8,0.07,2833751048.19,62.39,1048867011.97,0.06,159337452.74,781509009.04,2494620987.1,0.24,0.37,966325011.07,0.97,Technology,Semiconductors,Supplies semiconductor equipments,False
XRX,Xerox,0,9.28,10264765540.06,-4.92,0.03,7379000083.82,0.07,0.95,15210000198.36,12.81,1102000017.51,0.12,66921712.23,9253999946.51,1423000002.97,-0.25,0.07,1423000002.97,0.83,Technology,Application Software,Operates as a technology and services enterprise,False
AKAM,Akamai Technologies,0,66.37,9258648719.8,22.61,0.03,634504003.03,0.16,0.27,3421632031.59,58.71,458744012.6,0.04,135047880.5,3168931025.92,911218983.52,0.13,0.13,381803002.94,0.95,Technology,Application Software,Offers delivery service for Internet content,False
JNPR,Juniper Networks,0,25.49,9214081702.67,6.48,0.04,2133100001.17,0.19,0.48,5216600002.67,39.4,881600024.15,0.07,103153626.35,4772500059.54,2321699993.05,-0.34,0.17,1688999994.65,0.83,Technology,Communication Equipment,Offers network infrastructure services,False
GRMN,Garmin,0,48.17,9086892494.69,0.23,0.05,,0.27,0.37,2449670045.46,21.71,609854991.56,0.06,62852483.82,3362229067.66,1114119008,1.31,0.25,912559003.92,0.86,Technology,Computer Hardware,Manufactures positioning system-enabled products,False
SNPS,Synopsys,0,59.22,8981962449.96,-0.59,0.03,277499996.31,0.13,0.35,2451929028.73,44.01,292195996.61,0.06,44343392.9,3120745997.7,1089859005.92,0.35,0.12,946316987.02,0.98,Technology,Semiconductors,"Provides software,intellectual property & services",False
CDK,CDK Global,0,56.73,8612206612.44,3.32,0.01,1210900015.56,0.3,0.05,1376700031.06,41.07,418799996.18,0.04,38945566.46,411399992.98,245599995.32,0.39,0.3,245599995.32,0.95,Technology,Application Software,Provides IT and digital marketing solutions,False
DOX,Amdocs,0,58.35,8553238039.03,-1.12,0.07,0,0.21,0.4,2632596107.26,61.26,474344003.16,0.06,40188206.14,3433783066.43,1124937996.84,-0.04,0.18,801187006.6,0.96,Technology,Application Software,Provides software solution services,False
FFIV,F5 Networks,0,137.77,8251746215.37,13.1,0.08,,1.81,0.13,670691010.62,109.47,547377004.2,0.07,95184417.76,1185262022.02,882395016.73,0.26,0.82,514570998.23,1,Technology,Application Software,Provides software-defined application services,False
ANSS,Ansys,0,86.94,8077289294.51,-4.62,0.04,,0.27,0.3,1391849001.54,92.6,376219005.09,0.05,41918967.47,2229765018.85,838271989.85,-0.06,0.27,837916012.17,0.88,Technology,Application Software,Develops engineering software and services,False
SABR,Sabre,0,24.62,7836010831.67,-6.85,0.02,3428885995.94,0.13,0.11,3908748978.59,39.69,513011009.63,0.03,80208074.35,751867011.89,272004000.94,-0.37,0.13,272004000.94,0.82,Technology,Application Software,Provides technology solutions to tourism industry,False
CDW,CDW,0,44.57,7468349233.68,0.68,0.07,3241399985.11,0.2,0.14,4113600004.21,40.77,801899981.02,0.05,35884265.29,990499991.36,118300000.42,0.1,0.2,118300000.42,0.94,Technology,Application Software,An information technology service provider,False
CDNS,Cadence Design Systems,0,25.46,7463414810.73,-0.78,0.11,693277003.11,0.25,0.13,1095739995.71,13.7,273624002.94,0.04,46866097.27,926796003.48,532835995.85,0.86,0.25,524333007.14,0.97,Technology,Application Software,Develops system design enablement solutions,False
FLEX,Flextronics International,0,13.91,7438665952.9,0.07,0.05,2744083952.24,0.13,0.34,3811335942.91,-7.47,503389005.75,0.07,53122932.91,2604307964.79,1537055995.93,-2.86,0.13,1537055995.93,0.96,Technology,Computer Hardware,Designs and manufactures electronic products,False
CSC,Computer Sciences,0,57.66,7331697345.95,14.18,0.01,3299999986.22,0.03,0.25,4570999927.17,7.9,142999995.08,0,88210330.08,2325000040.13,1054000000.15,6.38,0.03,1054000000.15,1,Technology,Application Software,Provides IT & professional services,False
IT,Gartner,0,97.82,7307889159.18,11.86,0.01,736404991.1,1.15,0,260172989.48,86.03,298075002.55,0.04,30086746.05,-10498000.07,465734006.84,0.14,1.15,465734006.84,0.95,Technology,Application Software,An IT research and advisory company,False
ZAYO,Zayo Group Holdings,0,32.75,7209116445.07,5.41,0.01,4136000031.73,0.05,0.15,5184499980.79,-0.81,240299997.48,0,85813197.17,1219199998.41,170699999.72,-41.21,0.05,170699999.72,1,Technology,Communication Equipment,Provider of bandwidth infrastructure,False
STM,STMicroelectronics,0,9.37,7198637608.59,16.4,0.03,1552999994.06,0.03,0.55,4458000060.41,-22.98,136999996.63,0.05,21813700.73,4580000055.93,2017000025.53,-1.42,0.03,1675000009.36,0.99,Technology,Semiconductors,Provides semiconductor solutions,False
QRVO,Qorvo,0,50.96,7128943725.06,-8.21,0.12,988624981.67,0.01,0.77,5495782062.21,53.5,46397998.78,0.04,92167768.11,4976376000.08,469218991.84,-0.05,0.01,469218991.84,0.8,Technology,Semiconductors,Provides technologies & radio frequency solutions,False
TRMB,Trimble Navigation,0,26.66,7116435655.72,-5.29,0.01,669799995.12,0.06,0.35,2776199951.95,8.59,158600000.6,0.05,35296560.43,2319900003.63,275599997,2.1,0.06,213499997.7,0.9,Technology,Computer Hardware,Designs & distributes positioning products,False
MRVL,Marvell Technology Group,0,12.7,6790259041.77,-1.01,0.03,,0.01,0.64,2535078954.68,-32.78,12654000.26,-0.08,62163644.1,4159087960.01,1624008995.65,-1.4,0.01,1624008995.65,0.95,Technology,Semiconductors,A fabless semiconductor provider,False
SSNC,SS&C Technologies,0,31.64,6466580277.65,-2.17,0.01,2490270051.74,0.05,0.35,4613658101.09,41.52,241686001.33,0.05,31227630.49,2225187955.12,101800001.31,-0.23,0.05,101800001.31,0.85,Technology,Application Software,Software & software-enabled service provider,False
TYL,Tyler Technologies,0,154.35,6222566803.47,-8.94,0.02,33999999.93,0.13,0.16,892940993.3,164.67,115680997.61,0.02,32908736.2,882254989.12,47078000.28,-0.06,0.13,23314000.26,0.86,Technology,Application Software,Provides information management solutions,False
ULTI,The Ultimate Software Gr,0,207.14,5914643499.96,2.43,0.01,10698999.95,0.12,0.06,349072994.79,206.45,40743999.42,0.01,44124157.17,433159995.47,111105001.25,0,0.12,94786000.54,0.93,Technology,Application Software,Provider of cloud-based human capital management,False
HAR,Harman Intl Indus,0,85.63,5893178945.25,4.86,0.04,1335509006.51,0.18,0.42,3332564084.67,104.32,599371010.08,0.07,55933094.88,2508759997.07,511704999.02,-0.17,0.18,511704999.02,0.82,Technology,Computer Hardware,Develops audio products & electronic systems,False
ARW,Arrow Electronics,0,60.99,5838285223.99,-2.79,0.06,2780825968.4,0.13,0.81,6821914969.68,57.79,857950994.02,0.09,27466699.57,4425504091.55,384414994.17,0.06,0.13,384414994.17,0.9,Technology,Computer Hardware,Provides electronic products and solutions,False
ARRS,ARRIS International,0,27.01,5401825120.89,-5.92,0.04,2283403975.89,0.02,0.59,4271687996.05,32.96,90459000.52,0.08,45723782.04,3020261987.53,1099544982.99,-0.18,0.02,1031977994.3,0.83,Technology,Communication Equipment,Provides entertainment & communications solutions,False
IM,Ingram Micro,0,38.47,5336858774.33,6.54,0,1326789026.73,0.1,0.72,4778504958.47,14.09,469020008.01,0.04,38748790.59,4140791947.04,689075988.05,1.74,0.1,689075988.05,1,Technology,Computer Hardware,Information technology wholesale distributor,False
AVT,Avnet,0,42.54,5229636439.76,1.8,0.02,2707634040.94,0.11,0.88,6300115044.64,50.2,711697005.15,0.02,40914497.74,4789026091.28,1196544975.97,-0.14,0.11,1196544975.97,0.92,Technology,Computer Hardware,Distributor of electronic components,False
ON,ON Semiconductor,0,11.18,5119589140.54,-5.17,0.02,3471799993.32,0.06,0.37,4584599903.92,11.54,258600003.17,0.06,56574194.53,1700900023.03,588099990.23,-0.03,0.06,588099990.23,0.9,Technology,Semiconductors,Designs & markets semiconductor components,False
WSO,Watsco,0,136.72,4997874501.52,-2.84,0.03,219596002.82,0.28,0.21,1222704997.31,125.44,341758999.98,0.06,25123545.68,1039018993.51,35910000.24,0.12,0.28,35910000.24,0.91,Technology,Computer Hardware,Provides refrigeration equipment & related parts,False
MSCC,Microsemi,0,46.72,4751634660.24,19.73,0.01,2227399997.86,0.01,0.32,3769699952.5,20.14,22199999.54,0.02,46110418.54,1674100018.36,131799998.87,1.32,0.01,131799998.87,0.97,Technology,Semiconductors,Provides semiconductor solutions,False
CGNX,Cognex,0,54.89,4498863628.79,6.67,0.01,,0.25,0.2,882803006.81,2.84,139694995.46,0.03,19453984.15,943947997.38,389522992.62,18.43,0.16,61144999.51,1,Technology,Computer Hardware,Provider of machine vision products,False
CSRA,CSRA,0,26.45,4401593628.02,1.54,0.02,2832999956.6,0.09,0.03,2820999909.51,126.45,251836000.3,0.07,27824534.37,120999999.25,132999997.43,-0.79,0.09,132999997.43,0.8,Technology,Application Software,Provides information technology services,False
UBNT,Ubiquiti Networks,0,52.72,4377589140.03,-1.99,0.03,200121999.87,1.84,0.12,139458993.78,-4.7,257121995.87,0.04,21869571.7,512980991.42,573643992.02,-12.22,1.84,573643992.02,0.97,Technology,Communication Equipment,Develops high performance networking technology,False
FLIR,FLIR Systems,0,32.33,4313376341.17,8.24,0.04,516605995.74,0.2,0.38,1492324051.63,11.33,296935003.42,0.06,22713435.03,1653406018.86,677687990.58,1.89,0.2,677687990.58,0.95,Technology,Computer Hardware,"Designs, develops & markets detection systems",False
JBL,Jabil Circuit,0,21.31,4169488232.71,-1.34,0.05,2119822020.67,0.14,0.62,3645934081.51,32.37,522832001.18,0,41567071.83,2438171048.17,912059006.04,-0.33,0.14,912059006.04,0.82,Technology,Computer Hardware,Provides electronic manufacturing services,False
